student_id,academic_year,module_code,module_session_type,week_num,session_fraction_elapsed,lms_logins,attendance_flag,cumulative_submission_rate
SYN101710,2023,HEA105,semester2,1,0.08,2,1,0.24
SYN101710,2023,HEA105,semester2,2,0.15,1,1,0.21
SYN101710,2023,HEA105,semester2,3,0.23,0,0,0.36
SYN101710,2023,HEA105,semester2,4,0.31,1,0,0.31
SYN101710,2023,HEA105,semester2,5,0.38,1,0,0.31
SYN101710,2023,HEA105,semester2,6,0.46,0,0,0.24
SYN101710,2023,HEA105,semester2,7,0.54,0,0,0.3
SYN101710,2023,HEA105,semester2,8,0.62,2,0,0.26
SYN101710,2023,HEA105,semester2,9,0.69,0,1,0.25
SYN101710,2023,HEA105,semester2,10,0.77,0,0,0.31
SYN101710,2023,HEA105,semester2,11,0.85,2,0,0.25
SYN101710,2023,HEA105,semester2,12,0.92,0,1,0.19
SYN101710,2023,HEA105,semester2,13,1.0,2,1,0.23
SYN101711,2023,SCI101,semester2,1,0.08,5,1,0.58
SYN101711,2023,SCI101,semester2,2,0.15,6,1,0.46
SYN101711,2023,SCI101,semester2,3,0.23,6,0,0.51
SYN101711,2023,SCI101,semester2,4,0.31,6,0,0.63
SYN101711,2023,SCI101,semester2,5,0.38,5,0,0.49
SYN101711,2023,SCI101,semester2,6,0.46,5,1,0.49
SYN101711,2023,SCI101,semester2,7,0.54,5,1,0.49
SYN101711,2023,SCI101,semester2,8,0.62,7,0,0.49
SYN101711,2023,SCI101,semester2,9,0.69,3,1,0.3
SYN101711,2023,SCI101,semester2,10,0.77,5,0,0.49
SYN101711,2023,SCI101,semester2,11,0.85,6,0,0.45
SYN101711,2023,SCI101,semester2,12,0.92,5,1,0.46
SYN101711,2023,SCI101,semester2,13,1.0,5,1,0.48
SYN101711,2023,SCI102,semester2,1,0.08,5,1,0.77
SYN101711,2023,SCI102,semester2,2,0.15,1,1,0.78
SYN101711,2023,SCI102,semester2,3,0.23,3,1,0.77
SYN101711,2023,SCI102,semester2,4,0.31,4,1,0.72
SYN101711,2023,SCI102,semester2,5,0.38,1,1,0.83
SYN101711,2023,SCI102,semester2,6,0.46,5,1,0.77
SYN101711,2023,SCI102,semester2,7,0.54,4,1,0.81
SYN101711,2023,SCI102,semester2,8,0.62,1,1,0.78
SYN101711,2023,SCI102,semester2,9,0.69,3,1,0.85
SYN101711,2023,SCI102,semester2,10,0.77,3,1,0.74
SYN101711,2023,SCI102,semester2,11,0.85,4,0,0.71
SYN101711,2023,SCI102,semester2,12,0.92,3,0,0.74
SYN101711,2023,SCI102,semester2,13,1.0,3,1,0.79
SYN101711,2023,SCI103,semester1,1,0.08,5,1,0.88
SYN101711,2023,SCI103,semester1,2,0.15,6,1,0.76
SYN101711,2023,SCI103,semester1,3,0.23,6,1,0.79
SYN101711,2023,SCI103,semester1,4,0.31,7,0,0.83
SYN101711,2023,SCI103,semester1,5,0.38,4,1,0.78
SYN101711,2023,SCI103,semester1,6,0.46,7,1,0.86
SYN101711,2023,SCI103,semester1,7,0.54,4,1,0.73
SYN101711,2023,SCI103,semester1,8,0.62,5,1,0.74
SYN101711,2023,SCI103,semester1,9,0.69,6,1,0.7
SYN101711,2023,SCI103,semester1,10,0.77,6,1,0.82
SYN101711,2023,SCI103,semester1,11,0.85,7,1,0.7
SYN101711,2023,SCI103,semester1,12,0.92,4,1,0.78
SYN101711,2023,SCI103,semester1,13,1.0,4,1,0.72
SYN101711,2023,SCI104,semester1,1,0.08,6,1,0.82
SYN101711,2023,SCI104,semester1,2,0.15,3,1,0.85
SYN101711,2023,SCI104,semester1,3,0.23,5,1,0.86
SYN101711,2023,SCI104,semester1,4,0.31,5,1,0.85
SYN101711,2023,SCI104,semester1,5,0.38,5,1,0.9
SYN101711,2023,SCI104,semester1,6,0.46,4,0,0.95
SYN101711,2023,SCI104,semester1,7,0.54,4,1,0.86
SYN101711,2023,SCI104,semester1,8,0.62,3,1,0.85
SYN101711,2023,SCI104,semester1,9,0.69,1,0,0.83
SYN101711,2023,SCI104,semester1,10,0.77,2,1,0.85
SYN101711,2023,SCI104,semester1,11,0.85,4,0,0.82
SYN101711,2023,SCI104,semester1,12,0.92,4,1,0.81
SYN101711,2023,SCI104,semester1,13,1.0,4,1,0.86
SYN101711,2023,SCI105,semester2,1,0.08,8,1,0.92
SYN101711,2023,SCI105,semester2,2,0.15,4,1,0.88
SYN101711,2023,SCI105,semester2,3,0.23,6,1,0.82
SYN101711,2023,SCI105,semester2,4,0.31,7,1,0.88
SYN101711,2023,SCI105,semester2,5,0.38,7,1,0.8
SYN101711,2023,SCI105,semester2,6,0.46,4,1,0.94
SYN101711,2023,SCI105,semester2,7,0.54,6,1,0.92
SYN101711,2023,SCI105,semester2,8,0.62,3,1,0.93
SYN101711,2023,SCI105,semester2,9,0.69,4,1,0.86
SYN101711,2023,SCI105,semester2,10,0.77,3,1,0.82
SYN101711,2023,SCI105,semester2,11,0.85,5,1,0.88
SYN101711,2023,SCI105,semester2,12,0.92,6,1,1.0
SYN101711,2023,SCI105,semester2,13,1.0,6,1,0.89
SYN101726,2023,COM101,semester1,1,0.08,3,0,0.3
SYN101726,2023,COM101,semester1,2,0.15,3,1,0.4
SYN101726,2023,COM101,semester1,3,0.23,3,0,0.34
SYN101726,2023,COM101,semester1,4,0.31,6,0,0.35
SYN101726,2023,COM101,semester1,5,0.38,6,1,0.33
SYN101726,2023,COM101,semester1,6,0.46,4,0,0.3
SYN101726,2023,COM101,semester1,7,0.54,6,1,0.4
SYN101726,2023,COM101,semester1,8,0.62,7,0,0.34
SYN101726,2023,COM101,semester1,9,0.69,6,1,0.35
SYN101726,2023,COM101,semester1,10,0.77,4,0,0.3
SYN101726,2023,COM101,semester1,11,0.85,7,0,0.37
SYN101726,2023,COM101,semester1,12,0.92,5,0,0.42
SYN101726,2023,COM101,semester1,13,1.0,5,1,0.33
SYN101726,2023,COM102,semester2,1,0.08,6,0,0.36
SYN101726,2023,COM102,semester2,2,0.15,4,1,0.41
SYN101726,2023,COM102,semester2,3,0.23,3,1,0.43
SYN101726,2023,COM102,semester2,4,0.31,3,1,0.36
SYN101726,2023,COM102,semester2,5,0.38,4,1,0.44
SYN101726,2023,COM102,semester2,6,0.46,4,1,0.46
SYN101726,2023,COM102,semester2,7,0.54,6,0,0.37
SYN101726,2023,COM102,semester2,8,0.62,5,0,0.4
SYN101726,2023,COM102,semester2,9,0.69,5,1,0.38
SYN101726,2023,COM102,semester2,10,0.77,6,0,0.45
SYN101726,2023,COM102,semester2,11,0.85,5,0,0.34
SYN101726,2023,COM102,semester2,12,0.92,6,1,0.38
SYN101726,2023,COM102,semester2,13,1.0,6,0,0.4
SYN101726,2023,COM103,semester1,1,0.08,7,0,0.3
SYN101726,2023,COM103,semester1,2,0.15,6,0,0.29
SYN101726,2023,COM103,semester1,3,0.23,7,1,0.38
SYN101726,2023,COM103,semester1,4,0.31,11,0,0.23
SYN101726,2023,COM103,semester1,5,0.38,10,0,0.36
SYN101726,2023,COM103,semester1,6,0.46,8,0,0.33
SYN101726,2023,COM103,semester1,7,0.54,11,1,0.28
SYN101726,2023,COM103,semester1,8,0.62,10,0,0.34
SYN101726,2023,COM103,semester1,9,0.69,10,1,0.23
SYN101726,2023,COM103,semester1,10,0.77,9,1,0.25
SYN101726,2023,COM103,semester1,11,0.85,8,0,0.31
SYN101726,2023,COM103,semester1,12,0.92,11,1,0.36
SYN101726,2023,COM103,semester1,13,1.0,8,0,0.29
SYN101726,2023,COM104,semester1,1,0.08,1,1,0.38
SYN101726,2023,COM104,semester1,2,0.15,0,1,0.32
SYN101726,2023,COM104,semester1,3,0.23,1,0,0.43
SYN101726,2023,COM104,semester1,4,0.31,2,1,0.33
SYN101726,2023,COM104,semester1,5,0.38,0,0,0.38
SYN101726,2023,COM104,semester1,6,0.46,2,0,0.35
SYN101726,2023,COM104,semester1,7,0.54,2,0,0.39
SYN101726,2023,COM104,semester1,8,0.62,0,1,0.35
SYN101726,2023,COM104,semester1,9,0.69,4,0,0.38
SYN101726,2023,COM104,semester1,10,0.77,2,1,0.4
SYN101726,2023,COM104,semester1,11,0.85,0,0,0.41
SYN101726,2023,COM104,semester1,12,0.92,2,0,0.36
SYN101726,2023,COM104,semester1,13,1.0,1,1,0.48
SYN101726,2023,COM105,semester2,1,0.08,1,1,0.52
SYN101726,2023,COM105,semester2,2,0.15,4,0,0.62
SYN101726,2023,COM105,semester2,3,0.23,1,1,0.61
SYN101726,2023,COM105,semester2,4,0.31,4,1,0.52
SYN101726,2023,COM105,semester2,5,0.38,5,1,0.54
SYN101726,2023,COM105,semester2,6,0.46,2,0,0.6
SYN101726,2023,COM105,semester2,7,0.54,3,0,0.5
SYN101726,2023,COM105,semester2,8,0.62,2,0,0.54
SYN101726,2023,COM105,semester2,9,0.69,3,0,0.54
SYN101726,2023,COM105,semester2,10,0.77,6,1,0.51
SYN101726,2023,COM105,semester2,11,0.85,4,1,0.55
SYN101726,2023,COM105,semester2,12,0.92,4,0,0.5
SYN101726,2023,COM105,semester2,13,1.0,6,1,0.47
SYN101728,2023,HEA101,semester2,1,0.08,4,1,0.81
SYN101728,2023,HEA101,semester2,2,0.15,5,1,0.81
SYN101728,2023,HEA101,semester2,3,0.23,3,1,0.78
SYN101728,2023,HEA101,semester2,4,0.31,7,1,0.79
SYN101728,2023,HEA101,semester2,5,0.38,7,1,0.8
SYN101728,2023,HEA101,semester2,6,0.46,3,1,0.78
SYN101728,2023,HEA101,semester2,7,0.54,6,1,0.84
SYN101728,2023,HEA101,semester2,8,0.62,3,0,0.78
SYN101728,2023,HEA101,semester2,9,0.69,6,1,0.87
SYN101728,2023,HEA101,semester2,10,0.77,5,0,0.79
SYN101728,2023,HEA101,semester2,11,0.85,3,1,0.78
SYN101728,2023,HEA101,semester2,12,0.92,4,1,0.9
SYN101728,2023,HEA101,semester2,13,1.0,5,1,0.77
SYN101728,2023,HEA102,semester2,1,0.08,10,1,0.62
SYN101728,2023,HEA102,semester2,2,0.15,9,1,0.5
SYN101728,2023,HEA102,semester2,3,0.23,13,0,0.47
SYN101728,2023,HEA102,semester2,4,0.31,10,1,0.47
SYN101728,2023,HEA102,semester2,5,0.38,10,1,0.59
SYN101728,2023,HEA102,semester2,6,0.46,12,0,0.51
SYN101728,2023,HEA102,semester2,7,0.54,9,1,0.44
SYN101728,2023,HEA102,semester2,8,0.62,11,0,0.55
SYN101728,2023,HEA102,semester2,9,0.69,11,1,0.5
SYN101728,2023,HEA102,semester2,10,0.77,12,0,0.49
SYN101728,2023,HEA102,semester2,11,0.85,11,1,0.57
SYN101728,2023,HEA102,semester2,12,0.92,13,0,0.57
SYN101728,2023,HEA102,semester2,13,1.0,10,1,0.61
SYN101728,2023,HEA103,semester2,1,0.08,5,0,0.43
SYN101728,2023,HEA103,semester2,2,0.15,3,1,0.45
SYN101728,2023,HEA103,semester2,3,0.23,3,0,0.49
SYN101728,2023,HEA103,semester2,4,0.31,7,1,0.43
SYN101728,2023,HEA103,semester2,5,0.38,5,1,0.49
SYN101728,2023,HEA103,semester2,6,0.46,6,1,0.46
SYN101728,2023,HEA103,semester2,7,0.54,5,1,0.51
SYN101728,2023,HEA103,semester2,8,0.62,6,1,0.47
SYN101728,2023,HEA103,semester2,9,0.69,5,1,0.37
SYN101728,2023,HEA103,semester2,10,0.77,8,0,0.55
SYN101728,2023,HEA103,semester2,11,0.85,8,1,0.48
SYN101728,2023,HEA103,semester2,12,0.92,7,1,0.48
SYN101728,2023,HEA103,semester2,13,1.0,7,1,0.44
SYN101728,2023,HEA104,semester1,1,0.08,7,1,0.47
SYN101728,2023,HEA104,semester1,2,0.15,9,0,0.4
SYN101728,2023,HEA104,semester1,3,0.23,8,1,0.47
SYN101728,2023,HEA104,semester1,4,0.31,7,0,0.5
SYN101728,2023,HEA104,semester1,5,0.38,10,0,0.45
SYN101728,2023,HEA104,semester1,6,0.46,9,0,0.48
SYN101728,2023,HEA104,semester1,7,0.54,10,0,0.44
SYN101728,2023,HEA104,semester1,8,0.62,10,0,0.42
SYN101728,2023,HEA104,semester1,9,0.69,10,1,0.48
SYN101728,2023,HEA104,semester1,10,0.77,9,1,0.42
SYN101728,2023,HEA104,semester1,11,0.85,9,0,0.46
SYN101728,2023,HEA104,semester1,12,0.92,12,1,0.46
SYN101728,2023,HEA104,semester1,13,1.0,13,0,0.47
SYN101728,2023,HEA105,semester1,1,0.08,4,0,0.46
SYN101728,2023,HEA105,semester1,2,0.15,2,0,0.42
SYN101728,2023,HEA105,semester1,3,0.23,0,0,0.4
SYN101728,2023,HEA105,semester1,4,0.31,0,0,0.37
SYN101728,2023,HEA105,semester1,5,0.38,1,1,0.42
SYN101728,2023,HEA105,semester1,6,0.46,3,1,0.45
SYN101728,2023,HEA105,semester1,7,0.54,2,1,0.52
SYN101728,2023,HEA105,semester1,8,0.62,2,1,0.6
SYN101728,2023,HEA105,semester1,9,0.69,1,1,0.42
SYN101728,2023,HEA105,semester1,10,0.77,0,0,0.52
SYN101728,2023,HEA105,semester1,11,0.85,1,1,0.44
SYN101728,2023,HEA105,semester1,12,0.92,2,0,0.47
SYN101728,2023,HEA105,semester1,13,1.0,0,1,0.38
SYN101730,2023,SCI101,semester2,1,0.08,3,0,0.67
SYN101730,2023,SCI101,semester2,2,0.15,0,0,0.65
SYN101730,2023,SCI101,semester2,3,0.23,4,1,0.72
SYN101730,2023,SCI101,semester2,4,0.31,3,1,0.67
SYN101730,2023,SCI101,semester2,5,0.38,3,1,0.71
SYN101730,2023,SCI101,semester2,6,0.46,4,0,0.78
SYN101730,2023,SCI101,semester2,7,0.54,4,1,0.71
SYN101730,2023,SCI101,semester2,8,0.62,0,1,0.69
SYN101730,2023,SCI101,semester2,9,0.69,2,1,0.7
SYN101730,2023,SCI101,semester2,10,0.77,1,1,0.74
SYN101730,2023,SCI101,semester2,11,0.85,4,1,0.73
SYN101730,2023,SCI101,semester2,12,0.92,1,1,0.61
SYN101730,2023,SCI101,semester2,13,1.0,3,1,0.78
SYN101730,2023,SCI102,semester2,1,0.08,6,0,0.73
SYN101730,2023,SCI102,semester2,2,0.15,5,1,0.6
SYN101730,2023,SCI102,semester2,3,0.23,7,0,0.77
SYN101730,2023,SCI102,semester2,4,0.31,3,0,0.68
SYN101730,2023,SCI102,semester2,5,0.38,8,0,0.71
SYN101730,2023,SCI102,semester2,6,0.46,4,0,0.64
SYN101730,2023,SCI102,semester2,7,0.54,4,0,0.64
SYN101730,2023,SCI102,semester2,8,0.62,6,1,0.67
SYN101730,2023,SCI102,semester2,9,0.69,6,0,0.64
SYN101730,2023,SCI102,semester2,10,0.77,7,0,0.68
SYN101730,2023,SCI102,semester2,11,0.85,7,0,0.57
SYN101730,2023,SCI102,semester2,12,0.92,8,0,0.61
SYN101730,2023,SCI102,semester2,13,1.0,6,0,0.6
SYN101730,2023,SCI103,semester1,1,0.08,13,1,0.76
SYN101730,2023,SCI103,semester1,2,0.15,9,1,0.89
SYN101730,2023,SCI103,semester1,3,0.23,13,1,0.79
SYN101730,2023,SCI103,semester1,4,0.31,12,1,0.84
SYN101730,2023,SCI103,semester1,5,0.38,15,1,0.87
SYN101730,2023,SCI103,semester1,6,0.46,15,1,0.86
SYN101730,2023,SCI103,semester1,7,0.54,12,1,0.9
SYN101730,2023,SCI103,semester1,8,0.62,15,0,0.83
SYN101730,2023,SCI103,semester1,9,0.69,16,1,0.88
SYN101730,2023,SCI103,semester1,10,0.77,13,1,0.79
SYN101730,2023,SCI103,semester1,11,0.85,13,1,0.92
SYN101730,2023,SCI103,semester1,12,0.92,14,1,0.8
SYN101730,2023,SCI103,semester1,13,1.0,16,0,0.8
SYN101730,2023,SCI104,semester1,1,0.08,2,1,0.67
SYN101730,2023,SCI104,semester1,2,0.15,6,1,0.61
SYN101730,2023,SCI104,semester1,3,0.23,2,0,0.45
SYN101730,2023,SCI104,semester1,4,0.31,6,1,0.59
SYN101730,2023,SCI104,semester1,5,0.38,4,0,0.57
SYN101730,2023,SCI104,semester1,6,0.46,3,0,0.55
SYN101730,2023,SCI104,semester1,7,0.54,4,0,0.57
SYN101730,2023,SCI104,semester1,8,0.62,5,0,0.59
SYN101730,2023,SCI104,semester1,9,0.69,3,0,0.5
SYN101730,2023,SCI104,semester1,10,0.77,6,1,0.49
SYN101730,2023,SCI104,semester1,11,0.85,4,1,0.57
SYN101730,2023,SCI104,semester1,12,0.92,4,0,0.45
SYN101730,2023,SCI104,semester1,13,1.0,4,1,0.48
SYN101730,2023,SCI105,year,1,0.04,2,1,0.68
SYN101730,2023,SCI105,year,2,0.08,4,1,0.74
SYN101730,2023,SCI105,year,3,0.12,2,1,0.69
SYN101730,2023,SCI105,year,4,0.15,2,1,0.78
SYN101730,2023,SCI105,year,5,0.19,6,1,0.68
SYN101730,2023,SCI105,year,6,0.23,4,1,0.63
SYN101730,2023,SCI105,year,7,0.27,3,1,0.68
SYN101730,2023,SCI105,year,8,0.31,6,1,0.62
SYN101730,2023,SCI105,year,9,0.35,5,1,0.7
SYN101730,2023,SCI105,year,10,0.38,7,1,0.73
SYN101730,2023,SCI105,year,11,0.42,5,1,0.66
SYN101730,2023,SCI105,year,12,0.46,4,1,0.64
SYN101730,2023,SCI105,year,13,0.5,5,1,0.68
SYN101730,2023,SCI105,year,14,0.54,6,1,0.69
SYN101730,2023,SCI105,year,15,0.58,6,1,0.68
SYN101730,2023,SCI105,year,16,0.62,6,1,0.7
SYN101730,2023,SCI105,year,17,0.65,6,1,0.66
SYN101730,2023,SCI105,year,18,0.69,6,0,0.72
SYN101730,2023,SCI105,year,19,0.73,8,1,0.65
SYN101730,2023,SCI105,year,20,0.77,7,1,0.67
SYN101730,2023,SCI105,year,21,0.81,7,0,0.71
SYN101730,2023,SCI105,year,22,0.85,8,1,0.77
SYN101730,2023,SCI105,year,23,0.88,5,1,0.66
SYN101730,2023,SCI105,year,24,0.92,5,1,0.67
SYN101730,2023,SCI105,year,25,0.96,4,1,0.74
SYN101730,2023,SCI105,year,26,1.0,6,1,0.73
SYN101739,2023,SCI101,semester2,1,0.08,5,1,0.76
SYN101739,2023,SCI101,semester2,2,0.15,4,1,0.82
SYN101739,2023,SCI101,semester2,3,0.23,4,1,0.77
SYN101739,2023,SCI101,semester2,4,0.31,8,0,0.72
SYN101739,2023,SCI101,semester2,5,0.38,5,1,0.64
SYN101739,2023,SCI101,semester2,6,0.46,6,0,0.69
SYN101739,2023,SCI101,semester2,7,0.54,4,1,0.77
SYN101739,2023,SCI101,semester2,8,0.62,5,1,0.7
SYN101739,2023,SCI101,semester2,9,0.69,5,1,0.73
SYN101739,2023,SCI101,semester2,10,0.77,8,1,0.68
SYN101739,2023,SCI101,semester2,11,0.85,5,1,0.61
SYN101739,2023,SCI101,semester2,12,0.92,8,0,0.67
SYN101739,2023,SCI101,semester2,13,1.0,6,1,0.78
SYN101739,2023,SCI102,semester1,1,0.08,6,1,0.8
SYN101739,2023,SCI102,semester1,2,0.15,4,1,0.7
SYN101739,2023,SCI102,semester1,3,0.23,4,1,0.61
SYN101739,2023,SCI102,semester1,4,0.31,2,1,0.59
SYN101739,2023,SCI102,semester1,5,0.38,4,1,0.66
SYN101739,2023,SCI102,semester1,6,0.46,1,1,0.68
SYN101739,2023,SCI102,semester1,7,0.54,1,1,0.61
SYN101739,2023,SCI102,semester1,8,0.62,3,1,0.64
SYN101739,2023,SCI102,semester1,9,0.69,3,1,0.6
SYN101739,2023,SCI102,semester1,10,0.77,1,0,0.66
SYN101739,2023,SCI102,semester1,11,0.85,3,0,0.67
SYN101739,2023,SCI102,semester1,12,0.92,1,1,0.63
SYN101739,2023,SCI102,semester1,13,1.0,4,1,0.66
SYN101739,2023,SCI103,semester1,1,0.08,3,1,0.43
SYN101739,2023,SCI103,semester1,2,0.15,1,1,0.61
SYN101739,2023,SCI103,semester1,3,0.23,1,1,0.51
SYN101739,2023,SCI103,semester1,4,0.31,3,1,0.54
SYN101739,2023,SCI103,semester1,5,0.38,3,1,0.58
SYN101739,2023,SCI103,semester1,6,0.46,0,1,0.52
SYN101739,2023,SCI103,semester1,7,0.54,1,0,0.49
SYN101739,2023,SCI103,semester1,8,0.62,4,1,0.57
SYN101739,2023,SCI103,semester1,9,0.69,4,1,0.47
SYN101739,2023,SCI103,semester1,10,0.77,3,1,0.48
SYN101739,2023,SCI103,semester1,11,0.85,2,1,0.54
SYN101739,2023,SCI103,semester1,12,0.92,4,1,0.5
SYN101739,2023,SCI103,semester1,13,1.0,3,1,0.49
SYN101739,2023,SCI104,year,1,0.04,3,1,0.65
SYN101739,2023,SCI104,year,2,0.08,3,0,0.69
SYN101739,2023,SCI104,year,3,0.12,4,0,0.68
SYN101739,2023,SCI104,year,4,0.15,4,1,0.6
SYN101739,2023,SCI104,year,5,0.19,3,1,0.64
SYN101739,2023,SCI104,year,6,0.23,2,1,0.64
SYN101739,2023,SCI104,year,7,0.27,2,0,0.71
SYN101739,2023,SCI104,year,8,0.31,3,0,0.65
SYN101739,2023,SCI104,year,9,0.35,3,1,0.62
SYN101739,2023,SCI104,year,10,0.38,0,0,0.72
SYN101739,2023,SCI104,year,11,0.42,0,1,0.62
SYN101739,2023,SCI104,year,12,0.46,0,1,0.64
SYN101739,2023,SCI104,year,13,0.5,0,1,0.68
SYN101739,2023,SCI104,year,14,0.54,0,1,0.62
SYN101739,2023,SCI104,year,15,0.58,1,1,0.73
SYN101739,2023,SCI104,year,16,0.62,3,1,0.65
SYN101739,2023,SCI104,year,17,0.65,0,0,0.64
SYN101739,2023,SCI104,year,18,0.69,3,0,0.67
SYN101739,2023,SCI104,year,19,0.73,0,0,0.65
SYN101739,2023,SCI104,year,20,0.77,0,1,0.76
SYN101739,2023,SCI104,year,21,0.81,2,0,0.66
SYN101739,2023,SCI104,year,22,0.85,0,1,0.68
SYN101739,2023,SCI104,year,23,0.88,3,1,0.71
SYN101739,2023,SCI104,year,24,0.92,0,1,0.65
SYN101739,2023,SCI104,year,25,0.96,1,1,0.61
SYN101739,2023,SCI104,year,26,1.0,0,1,0.69
SYN101739,2023,SCI105,semester1,1,0.08,0,1,0.63
SYN101739,2023,SCI105,semester1,2,0.15,4,1,0.62
SYN101739,2023,SCI105,semester1,3,0.23,0,1,0.56
SYN101739,2023,SCI105,semester1,4,0.31,3,1,0.6
SYN101739,2023,SCI105,semester1,5,0.38,0,1,0.65
SYN101739,2023,SCI105,semester1,6,0.46,3,1,0.62
SYN101739,2023,SCI105,semester1,7,0.54,3,1,0.62
SYN101739,2023,SCI105,semester1,8,0.62,3,0,0.69
SYN101739,2023,SCI105,semester1,9,0.69,1,1,0.63
SYN101739,2023,SCI105,semester1,10,0.77,0,1,0.67
SYN101739,2023,SCI105,semester1,11,0.85,3,1,0.64
SYN101739,2023,SCI105,semester1,12,0.92,2,1,0.64
SYN101739,2023,SCI105,semester1,13,1.0,0,0,0.57
SYN101742,2023,SCI101,semester2,1,0.08,6,1,0.66
SYN101742,2023,SCI101,semester2,2,0.15,3,1,0.62
SYN101742,2023,SCI101,semester2,3,0.23,5,1,0.68
SYN101742,2023,SCI101,semester2,4,0.31,6,1,0.73
SYN101742,2023,SCI101,semester2,5,0.38,3,1,0.71
SYN101742,2023,SCI101,semester2,6,0.46,6,1,0.69
SYN101742,2023,SCI101,semester2,7,0.54,2,1,0.66
SYN101742,2023,SCI101,semester2,8,0.62,6,0,0.66
SYN101742,2023,SCI101,semester2,9,0.69,3,0,0.72
SYN101742,2023,SCI101,semester2,10,0.77,6,1,0.5
SYN101742,2023,SCI101,semester2,11,0.85,6,0,0.73
SYN101742,2023,SCI101,semester2,12,0.92,3,0,0.67
SYN101742,2023,SCI101,semester2,13,1.0,3,0,0.62
SYN101742,2023,SCI102,year,1,0.04,7,0,0.45
SYN101742,2023,SCI102,year,2,0.08,9,1,0.3
SYN101742,2023,SCI102,year,3,0.12,7,1,0.49
SYN101742,2023,SCI102,year,4,0.15,10,1,0.52
SYN101742,2023,SCI102,year,5,0.19,8,1,0.47
SYN101742,2023,SCI102,year,6,0.23,10,1,0.47
SYN101742,2023,SCI102,year,7,0.27,11,0,0.56
SYN101742,2023,SCI102,year,8,0.31,12,0,0.49
SYN101742,2023,SCI102,year,9,0.35,12,1,0.49
SYN101742,2023,SCI102,year,10,0.38,8,0,0.48
SYN101742,2023,SCI102,year,11,0.42,9,0,0.45
SYN101742,2023,SCI102,year,12,0.46,8,0,0.48
SYN101742,2023,SCI102,year,13,0.5,12,0,0.42
SYN101742,2023,SCI102,year,14,0.54,8,0,0.47
SYN101742,2023,SCI102,year,15,0.58,13,1,0.52
SYN101742,2023,SCI102,year,16,0.62,9,0,0.5
SYN101742,2023,SCI102,year,17,0.65,12,0,0.42
SYN101742,2023,SCI102,year,18,0.69,12,1,0.42
SYN101742,2023,SCI102,year,19,0.73,10,0,0.37
SYN101742,2023,SCI102,year,20,0.77,11,0,0.49
SYN101742,2023,SCI102,year,21,0.81,9,0,0.43
SYN101742,2023,SCI102,year,22,0.85,9,1,0.45
SYN101742,2023,SCI102,year,23,0.88,9,0,0.46
SYN101742,2023,SCI102,year,24,0.92,9,0,0.48
SYN101742,2023,SCI102,year,25,0.96,13,0,0.48
SYN101742,2023,SCI102,year,26,1.0,11,0,0.42
SYN101742,2023,SCI103,semester1,1,0.08,10,1,0.67
SYN101742,2023,SCI103,semester1,2,0.15,11,0,0.58
SYN101742,2023,SCI103,semester1,3,0.23,13,1,0.7
SYN101742,2023,SCI103,semester1,4,0.31,11,1,0.67
SYN101742,2023,SCI103,semester1,5,0.38,14,1,0.73
SYN101742,2023,SCI103,semester1,6,0.46,11,1,0.63
SYN101742,2023,SCI103,semester1,7,0.54,13,1,0.72
SYN101742,2023,SCI103,semester1,8,0.62,12,1,0.61
SYN101742,2023,SCI103,semester1,9,0.69,14,0,0.67
SYN101742,2023,SCI103,semester1,10,0.77,13,1,0.63
SYN101742,2023,SCI103,semester1,11,0.85,11,0,0.62
SYN101742,2023,SCI103,semester1,12,0.92,11,1,0.6
SYN101742,2023,SCI103,semester1,13,1.0,11,0,0.6
SYN101742,2023,SCI104,semester1,1,0.08,3,1,0.3
SYN101742,2023,SCI104,semester1,2,0.15,1,1,0.22
SYN101742,2023,SCI104,semester1,3,0.23,4,1,0.27
SYN101742,2023,SCI104,semester1,4,0.31,1,1,0.18
SYN101742,2023,SCI104,semester1,5,0.38,3,0,0.32
SYN101742,2023,SCI104,semester1,6,0.46,2,1,0.28
SYN101742,2023,SCI104,semester1,7,0.54,1,1,0.32
SYN101742,2023,SCI104,semester1,8,0.62,4,0,0.19
SYN101742,2023,SCI104,semester1,9,0.69,2,0,0.37
SYN101742,2023,SCI104,semester1,10,0.77,2,0,0.26
SYN101742,2023,SCI104,semester1,11,0.85,4,0,0.22
SYN101742,2023,SCI104,semester1,12,0.92,4,1,0.18
SYN101742,2023,SCI104,semester1,13,1.0,4,0,0.27
SYN101742,2023,SCI105,semester2,1,0.08,8,0,0.68
SYN101742,2023,SCI105,semester2,2,0.15,8,1,0.61
SYN101742,2023,SCI105,semester2,3,0.23,9,1,0.6
SYN101742,2023,SCI105,semester2,4,0.31,10,0,0.64
SYN101742,2023,SCI105,semester2,5,0.38,10,1,0.65
SYN101742,2023,SCI105,semester2,6,0.46,9,0,0.63
SYN101742,2023,SCI105,semester2,7,0.54,9,0,0.6
SYN101742,2023,SCI105,semester2,8,0.62,12,0,0.62
SYN101742,2023,SCI105,semester2,9,0.69,13,1,0.65
SYN101742,2023,SCI105,semester2,10,0.77,11,1,0.6
SYN101742,2023,SCI105,semester2,11,0.85,13,1,0.55
SYN101742,2023,SCI105,semester2,12,0.92,11,0,0.57
SYN101742,2023,SCI105,semester2,13,1.0,14,0,0.47
