student_id,academic_year,year_of_study,gpa_year,credits_attempted,credits_earned,credit_pace_ratio,nsfas_funded_this_year,funding_disruption_flag,residence_status,academic_standing,year_outcome,year_failure_label,dropout_label,delayed_graduation_label
SYN101722,2023,1,49.4,60,22,0.37,0,0,home,probation,dropped_out,1,1,0
SYN101723,2021,1,89.1,60,59,0.98,0,0,off_campus,good,progressed,0,0,0
SYN101723,2022,2,65.8,60,44,0.86,0,0,off_campus,good,progressed,0,0,0
SYN101723,2023,3,60.3,48,34,0.82,0,0,off_campus,good,progressed,0,0,0
SYN101723,2024,4,63.4,36,22,0.78,0,0,off_campus,good,progressed,0,0,0
SYN101723,2025,5,77.1,36,34,0.8,0,0,off_campus,good,progressed,0,0,0
SYN101723,2026,6,78.6,36,34,0.82,0,0,off_campus,good,graduated,0,0,1
SYN101724,2023,1,30.0,60,0,0.0,0,0,home,probation,dropped_out,1,1,0
SYN101725,2021,1,77.8,60,45,0.75,0,0,on_campus,good,progressed,0,0,0
SYN101725,2022,2,83.0,60,59,0.87,0,0,on_campus,good,progressed,0,0,0
SYN101725,2023,3,30.0,48,0,0.62,0,0,on_campus,probation,repeated,1,0,0
SYN101725,2024,4,82.7,36,35,0.68,0,0,on_campus,good,progressed,0,0,0
SYN101725,2025,5,68.2,36,35,0.72,0,0,on_campus,good,progressed,0,0,0
SYN101726,2023,1,71.7,60,57,0.95,1,0,off_campus,good,dropped_out,0,1,0
SYN101727,2021,1,45.5,60,24,0.4,0,0,off_campus,probation,dropped_out,1,1,0
SYN101728,2023,1,60.3,60,35,0.58,0,0,on_campus,good,progressed,0,0,0
SYN101728,2024,2,53.2,60,36,0.59,0,0,on_campus,good,progressed,0,0,0
SYN101728,2025,3,34.2,48,0,0.42,0,0,on_campus,probation,repeated,1,0,0
SYN101728,2026,4,54.6,36,12,0.41,0,0,on_campus,probation,dropped_out,1,1,0
SYN101729,2022,1,77.8,60,46,0.77,1,0,on_campus,good,progressed,0,0,0
SYN101729,2023,2,66.9,60,33,0.66,1,1,on_campus,good,progressed,0,0,0
SYN101729,2024,3,76.9,48,45,0.74,1,0,on_campus,good,progressed,0,0,0
SYN101729,2025,4,53.0,36,23,0.72,1,0,on_campus,probation,dropped_out,1,1,0
SYN101730,2023,1,72.9,60,58,0.97,1,0,home,good,progressed,0,0,0
SYN101730,2024,2,73.0,60,59,0.97,1,1,home,good,progressed,0,0,0
SYN101730,2025,3,82.3,48,46,0.97,1,0,home,good,graduated,0,0,0
SYN101731,2021,1,68.3,60,58,0.97,1,0,off_campus,good,progressed,0,0,0
SYN101731,2022,2,71.7,60,54,0.93,1,0,on_campus,good,progressed,0,0,0
SYN101731,2023,3,53.1,48,23,0.8,1,1,on_campus,probation,dropped_out,1,1,0
SYN101732,2023,1,41.4,60,12,0.2,1,0,off_campus,probation,repeated,1,0,0
SYN101732,2024,2,48.1,60,12,0.2,1,0,off_campus,probation,repeated,1,0,0
SYN101732,2025,3,74.9,48,44,0.4,1,0,off_campus,good,progressed,0,0,0
SYN101732,2026,4,66.4,36,23,0.45,1,1,off_campus,good,progressed,0,0,0
SYN101732,2027,5,65.9,36,24,0.48,1,0,off_campus,good,progressed,0,0,0
SYN101732,2028,6,30.0,36,0,0.42,1,0,off_campus,exclusion,repeated,1,0,0
SYN101733,2022,1,82.2,60,45,0.75,0,0,home,good,progressed,0,0,0
SYN101733,2023,2,56.7,60,36,0.68,0,0,home,good,progressed,0,0,0
SYN101733,2024,3,78.4,48,46,0.76,0,0,home,good,progressed,0,0,0
SYN101733,2025,4,62.5,36,23,0.74,0,0,on_campus,good,progressed,0,0,0
SYN101733,2026,5,30.9,36,11,0.67,0,0,on_campus,probation,dropped_out,1,1,0
SYN101734,2022,1,51.9,60,35,0.58,0,0,on_campus,good,progressed,0,0,0
SYN101734,2023,2,68.4,60,48,0.69,0,0,on_campus,good,progressed,0,0,0
SYN101734,2024,3,71.5,48,45,0.76,0,0,on_campus,good,progressed,0,0,0
SYN101734,2025,4,77.0,36,33,0.79,0,0,on_campus,good,progressed,0,0,0
SYN101734,2026,5,56.9,36,22,0.76,0,0,on_campus,good,progressed,0,0,0
SYN101735,2021,1,69.6,60,56,0.93,0,0,on_campus,good,progressed,0,0,0
SYN101735,2022,2,73.6,60,59,0.96,0,0,on_campus,good,progressed,0,0,0
SYN101735,2023,3,76.6,48,45,0.95,0,0,on_campus,good,graduated,0,0,0
SYN101736,2023,1,39.5,60,22,0.37,0,0,home,probation,repeated,1,0,0
SYN101736,2024,2,38.9,60,11,0.28,0,0,home,probation,dropped_out,1,1,0
SYN101737,2023,1,44.5,60,12,0.2,0,0,on_campus,probation,dropped_out,1,1,0
SYN101738,2022,1,68.9,60,44,0.73,1,0,on_campus,good,progressed,0,0,0
SYN101738,2023,2,64.3,60,60,0.87,1,0,on_campus,good,progressed,0,0,0
SYN101738,2024,3,69.8,48,35,0.83,1,0,on_campus,good,graduated,0,0,0
SYN101739,2023,1,65.3,60,47,0.78,0,0,off_campus,good,progressed,0,0,0
SYN101739,2024,2,57.7,60,35,0.68,0,0,off_campus,good,progressed,0,0,0
SYN101739,2025,3,53.9,48,23,0.62,0,0,on_campus,good,progressed,0,0,0
SYN101739,2026,4,51.4,36,11,0.57,0,0,on_campus,probation,repeated,1,0,0
SYN101739,2027,5,61.2,36,24,0.58,0,0,off_campus,good,progressed,0,0,0
SYN101740,2022,1,50.5,60,23,0.38,0,0,home,probation,repeated,1,0,0
SYN101740,2023,2,47.4,60,22,0.38,0,0,home,probation,repeated,1,0,0
SYN101740,2024,3,81.8,48,47,0.55,0,0,home,good,progressed,0,0,0
SYN101741,2022,1,76.7,60,55,0.92,0,0,off_campus,good,graduated,0,0,0
SYN101742,2023,1,53.5,60,33,0.55,0,0,home,good,progressed,0,0,0
SYN101742,2024,2,58.8,60,23,0.47,0,0,home,probation,repeated,1,0,0
SYN101742,2025,3,41.8,48,11,0.4,0,0,home,probation,dropped_out,1,1,0
SYN101743,2023,1,37.7,60,0,0.0,0,0,off_campus,probation,dropped_out,1,1,0
SYN101744,2022,1,52.2,60,22,0.37,0,0,on_campus,probation,repeated,1,0,0
SYN101744,2023,2,73.8,60,46,0.57,0,0,on_campus,good,progressed,0,0,0
SYN101744,2024,3,57.8,48,23,0.54,0,0,on_campus,good,dropped_out,0,1,0
SYN101745,2022,1,78.0,60,45,0.75,1,0,on_campus,good,dropped_out,0,1,0
SYN101746,2022,1,47.9,60,23,0.38,0,0,home,probation,dropped_out,1,1,0
SYN101747,2023,1,63.6,60,34,0.57,0,0,off_campus,good,progressed,0,0,0
SYN101747,2024,2,51.8,60,33,0.56,0,0,on_campus,good,progressed,0,0,0
SYN101747,2025,3,62.0,48,36,0.61,0,0,on_campus,good,progressed,0,0,0
SYN101747,2026,4,51.5,36,22,0.61,0,0,on_campus,good,progressed,0,0,0
SYN101747,2027,5,59.9,36,22,0.61,0,0,on_campus,good,progressed,0,0,0
SYN101747,2028,6,66.2,36,23,0.62,0,0,on_campus,good,progressed,0,0,0
SYN101748,2023,1,57.7,60,33,0.55,0,0,on_campus,good,dropped_out,0,1,0
SYN101749,2022,1,30.0,60,0,0.0,1,0,home,probation,dropped_out,1,1,0
SYN101750,2022,1,62.2,60,34,0.57,1,0,off_campus,good,progressed,0,0,0
SYN101750,2023,2,37.0,60,11,0.38,1,1,off_campus,probation,repeated,1,0,0
SYN101750,2024,3,32.2,48,0,0.27,1,0,off_campus,probation,repeated,1,0,0
SYN101750,2025,4,57.1,36,22,0.33,1,0,off_campus,good,progressed,0,0,0
SYN101750,2026,5,38.8,36,11,0.33,1,1,off_campus,probation,repeated,1,0,0
SYN101750,2027,6,42.1,36,11,0.32,1,0,off_campus,exclusion,repeated,1,0,0
SYN101751,2021,1,69.8,60,45,0.75,1,0,on_campus,good,dropped_out,0,1,0
SYN101752,2022,1,87.2,60,55,0.92,1,0,off_campus,good,progressed,0,0,0
SYN101752,2023,2,61.9,60,44,0.82,1,0,off_campus,good,progressed,0,0,0
SYN101752,2024,3,43.4,48,23,0.73,1,0,off_campus,good,progressed,0,0,0
SYN101752,2025,4,72.2,36,33,0.76,1,0,off_campus,good,progressed,0,0,0
SYN101752,2026,5,52.8,36,22,0.74,1,0,off_campus,good,progressed,0,0,0
SYN101752,2027,6,59.2,36,23,0.72,1,0,off_campus,good,progressed,0,0,0
SYN101753,2021,1,56.5,60,44,0.73,0,0,off_campus,good,progressed,0,0,0
SYN101753,2022,2,71.7,60,47,0.76,0,0,off_campus,good,progressed,0,0,0
SYN101753,2023,3,64.7,48,33,0.74,0,0,off_campus,probation,repeated,1,0,0
SYN101753,2024,4,64.4,36,24,0.73,0,0,off_campus,good,progressed,0,0,0
SYN101753,2025,5,63.9,36,35,0.76,0,0,off_campus,good,progressed,0,0,0
SYN101753,2026,6,63.6,36,23,0.75,0,0,off_campus,good,progressed,0,0,0
SYN101754,2022,1,32.1,60,12,0.2,0,0,off_campus,probation,dropped_out,1,1,0
SYN101755,2023,1,72.5,60,58,0.97,1,0,off_campus,good,progressed,0,0,0
SYN101755,2024,2,30.0,60,0,0.48,1,0,on_campus,probation,dropped_out,1,1,0
SYN101756,2023,1,45.6,60,12,0.2,0,0,home,probation,dropped_out,1,1,0
SYN101757,2022,1,54.1,60,35,0.58,1,0,home,good,progressed,0,0,0
SYN101757,2023,2,85.0,60,59,0.78,1,0,home,probation,repeated,1,0,0
SYN101757,2024,3,68.2,48,35,0.77,1,0,home,good,progressed,0,0,0
SYN101757,2025,4,71.0,36,24,0.75,1,0,home,good,progressed,0,0,0
SYN101757,2026,5,71.5,36,22,0.73,1,0,home,good,progressed,0,0,0
SYN101757,2027,6,46.2,36,11,0.67,1,1,home,exclusion,dropped_out,1,1,0
SYN101758,2023,1,63.5,60,55,0.92,0,0,on_campus,good,progressed,0,0,0
SYN101758,2024,2,62.3,60,44,0.82,0,0,on_campus,good,progressed,0,0,0
SYN101758,2025,3,75.8,48,44,0.85,0,0,on_campus,good,graduated,0,0,0
SYN101759,2022,1,44.8,60,23,0.38,0,0,off_campus,probation,dropped_out,1,1,0
SYN101760,2023,1,37.4,60,12,0.2,0,0,on_campus,probation,dropped_out,1,1,0
SYN101761,2023,1,77.5,60,58,0.97,0,0,off_campus,good,progressed,0,0,0
SYN101761,2024,2,71.5,60,47,0.88,0,0,off_campus,good,progressed,0,0,0
SYN101761,2025,3,51.9,48,23,0.76,0,0,off_campus,good,dropped_out,0,1,0
SYN101762,2021,1,52.0,60,35,0.58,1,0,off_campus,probation,repeated,1,0,0
SYN101762,2022,2,35.0,60,0,0.29,1,0,off_campus,probation,repeated,1,0,0
SYN101762,2023,3,36.7,48,0,0.21,1,0,off_campus,probation,dropped_out,1,1,0
SYN101763,2021,1,78.4,60,55,0.92,1,0,on_campus,good,progressed,0,0,0
SYN101763,2022,2,84.0,60,60,0.96,1,0,off_campus,good,progressed,0,0,0
SYN101763,2023,3,61.8,48,47,0.96,1,0,off_campus,good,graduated,0,0,0
SYN101764,2022,1,71.0,60,59,0.98,1,0,on_campus,good,progressed,0,0,0
SYN101764,2023,2,46.5,60,22,0.68,1,1,on_campus,probation,repeated,1,0,0
SYN101764,2024,3,76.5,48,46,0.76,1,0,on_campus,good,progressed,0,0,0
SYN101764,2025,4,67.6,36,24,0.74,1,0,on_campus,good,progressed,0,0,0
SYN101764,2026,5,77.8,36,33,0.77,1,0,on_campus,good,progressed,0,0,0
SYN101764,2027,6,40.8,36,0,0.67,1,0,home,probation,repeated,1,0,0
SYN101764,2028,7,55.7,36,24,0.67,1,0,home,good,progressed,0,0,0
SYN101765,2022,1,65.6,60,47,0.78,1,0,on_campus,good,progressed,0,0,0
SYN101765,2023,2,64.7,60,44,0.76,1,0,on_campus,good,progressed,0,0,0
SYN101765,2024,3,86.9,48,44,0.8,1,0,on_campus,good,progressed,0,0,0
SYN101765,2025,4,77.5,36,34,0.83,1,0,on_campus,good,graduated,0,0,0
SYN101766,2021,1,56.1,60,34,0.57,0,0,home,good,progressed,0,0,0
SYN101766,2022,2,71.1,60,45,0.66,0,0,home,good,progressed,0,0,0
SYN101766,2023,3,55.1,48,23,0.61,0,0,off_campus,good,progressed,0,0,0
SYN101766,2024,4,64.6,36,23,0.61,0,0,off_campus,good,dropped_out,0,1,0
SYN101767,2023,1,30.0,60,11,0.18,1,0,off_campus,probation,dropped_out,1,1,0
SYN101768,2022,1,89.2,60,58,0.97,0,0,off_campus,good,progressed,0,0,0
SYN101768,2023,2,86.6,60,54,0.93,0,0,off_campus,good,progressed,0,0,0
SYN101768,2024,3,67.5,48,46,0.94,0,0,off_campus,good,progressed,0,0,0
SYN101768,2025,4,74.2,36,36,0.95,0,0,off_campus,good,dropped_out,0,1,0
SYN101769,2021,1,50.1,60,24,0.4,0,0,off_campus,probation,dropped_out,1,1,0
SYN101770,2022,1,68.0,60,48,0.8,1,0,off_campus,good,dropped_out,0,1,0
SYN101771,2023,1,65.2,60,46,0.77,1,0,on_campus,good,progressed,0,0,0
SYN101771,2024,2,56.5,60,33,0.66,1,0,on_campus,good,progressed,0,0,0
SYN101771,2025,3,38.6,48,11,0.54,1,0,on_campus,probation,repeated,1,0,0
SYN101771,2026,4,56.6,36,23,0.55,1,0,on_campus,good,dropped_out,0,1,0
SYN101772,2021,1,38.8,60,11,0.18,0,0,on_campus,probation,dropped_out,1,1,0
SYN101773,2023,1,68.2,60,45,0.75,0,0,off_campus,good,progressed,0,0,0
SYN101773,2024,2,70.3,60,56,0.84,0,0,off_campus,good,progressed,0,0,0
SYN101773,2025,3,46.1,48,12,0.67,0,0,off_campus,probation,repeated,1,0,0
SYN101773,2026,4,53.5,36,22,0.66,0,0,off_campus,good,progressed,0,0,0
SYN101773,2027,5,70.3,36,33,0.7,0,0,off_campus,good,progressed,0,0,0
SYN101773,2028,6,62.5,36,35,0.74,0,0,off_campus,good,progressed,0,0,0
SYN101774,2022,1,69.6,60,55,0.92,0,0,off_campus,good,progressed,0,0,0
SYN101774,2023,2,76.6,60,59,0.95,0,0,off_campus,good,dropped_out,0,1,0
SYN101775,2022,1,49.3,60,22,0.37,1,0,on_campus,probation,repeated,1,0,0
SYN101775,2023,2,80.5,60,57,0.66,1,0,on_campus,probation,repeated,1,0,0
SYN101775,2024,3,63.0,48,35,0.68,1,0,on_campus,good,progressed,0,0,0
SYN101775,2025,4,80.6,36,33,0.72,1,0,on_campus,good,progressed,0,0,0
SYN101775,2026,5,61.4,36,22,0.7,1,0,on_campus,good,dropped_out,0,1,0
SYN101776,2022,1,30.0,60,11,0.18,1,0,home,probation,repeated,1,0,0
SYN101776,2023,2,67.4,60,45,0.47,1,0,home,good,progressed,0,0,0
SYN101776,2024,3,69.0,48,35,0.54,1,0,home,probation,repeated,1,0,0
SYN101776,2025,4,40.9,36,11,0.5,1,0,home,probation,repeated,1,0,0
SYN101776,2026,5,78.9,36,33,0.56,1,0,home,good,progressed,0,0,0
SYN101776,2027,6,74.1,36,35,0.62,1,0,home,good,dropped_out,0,1,0
SYN101777,2021,1,74.1,60,57,0.95,1,0,on_campus,good,progressed,0,0,0
SYN101777,2022,2,82.2,60,57,0.95,1,1,on_campus,good,progressed,0,0,0
SYN101777,2023,3,74.3,48,48,0.96,1,1,on_campus,good,graduated,0,0,0
SYN101778,2023,1,68.6,60,47,0.78,0,0,off_campus,good,progressed,0,0,0
SYN101778,2024,2,68.0,60,58,0.88,0,0,off_campus,good,graduated,0,0,1
SYN101779,2022,1,53.9,60,35,0.58,1,0,home,probation,repeated,1,0,0
SYN101779,2023,2,59.5,60,46,0.68,0,0,off_campus,good,progressed,0,0,0
SYN101779,2024,3,71.9,48,35,0.69,0,0,off_campus,good,progressed,0,0,0
SYN101779,2025,4,71.4,36,35,0.74,0,0,on_campus,good,progressed,0,0,0
SYN101779,2026,5,63.6,36,33,0.77,0,0,on_campus,good,progressed,0,0,0
SYN101779,2027,6,76.3,36,35,0.79,0,0,on_campus,good,progressed,0,0,0
SYN101779,2028,7,30.0,36,0,0.7,0,0,on_campus,exclusion,dropped_out,1,1,0
SYN101780,2023,1,60.7,60,47,0.78,0,0,on_campus,good,progressed,0,0,0
SYN101780,2024,2,55.8,60,22,0.57,0,0,on_campus,probation,repeated,1,0,0
SYN101780,2025,3,50.2,48,23,0.55,0,0,on_campus,good,progressed,0,0,0
SYN101780,2026,4,75.8,36,33,0.61,0,0,on_campus,good,progressed,0,0,0
SYN101780,2027,5,35.8,36,0,0.52,0,0,on_campus,exclusion,repeated,1,0,0
SYN101781,2021,1,42.9,60,11,0.18,0,0,on_campus,probation,repeated,1,0,0
SYN101781,2022,2,76.9,60,59,0.58,0,0,on_campus,good,progressed,0,0,0
SYN101781,2023,3,67.5,48,35,0.62,0,0,on_campus,good,progressed,0,0,0
SYN101781,2024,4,65.3,36,33,0.68,0,0,on_campus,good,progressed,0,0,0
SYN101781,2025,5,77.7,36,34,0.72,0,0,on_campus,good,progressed,0,0,0
SYN101781,2026,6,57.0,36,22,0.7,0,0,on_campus,exclusion,dropped_out,1,1,0
SYN101782,2022,1,55.0,60,22,0.37,0,0,home,probation,repeated,1,0,0
SYN101782,2023,2,44.2,60,23,0.38,0,0,home,probation,repeated,1,0,0
SYN101782,2024,3,56.1,48,24,0.41,0,0,home,good,progressed,0,0,0
SYN101782,2025,4,81.5,36,35,0.51,0,0,home,good,progressed,0,0,0
SYN101782,2026,5,52.6,36,22,0.53,0,0,home,good,progressed,0,0,0
SYN101782,2027,6,47.6,36,12,0.5,0,0,home,exclusion,dropped_out,1,1,0
SYN101783,2022,1,69.2,60,46,0.77,0,0,on_campus,good,progressed,0,0,0
SYN101783,2023,2,59.8,60,46,0.77,0,0,on_campus,good,progressed,0,0,0
SYN101783,2024,3,65.4,48,45,0.82,0,0,off_campus,good,progressed,0,0,0
SYN101783,2025,4,85.8,36,32,0.83,0,0,off_campus,good,progressed,0,0,0
SYN101783,2026,5,76.4,36,33,0.84,0,0,off_campus,good,graduated,0,0,0
SYN101784,2021,1,65.5,60,48,0.8,1,0,home,good,progressed,0,0,0
SYN101784,2022,2,72.0,60,44,0.77,1,0,home,good,progressed,0,0,0
SYN101784,2023,3,66.6,48,36,0.76,1,0,home,good,progressed,0,0,0
SYN101784,2024,4,41.9,36,11,0.68,1,1,home,probation,dropped_out,1,1,0
SYN101785,2023,1,45.5,60,33,0.55,0,0,home,good,progressed,0,0,0
SYN101785,2024,2,72.3,60,56,0.74,0,0,home,probation,dropped_out,1,1,0
SYN101786,2022,1,41.3,60,11,0.18,0,1,on_campus,probation,dropped_out,1,1,0
SYN101787,2021,1,77.0,60,55,0.92,0,0,off_campus,good,progressed,0,0,0
SYN101787,2022,2,64.0,60,35,0.75,0,0,off_campus,good,progressed,0,0,0
SYN101787,2023,3,52.2,48,45,0.8,0,0,off_campus,good,progressed,0,0,0
SYN101787,2024,4,64.5,36,23,0.77,0,0,off_campus,good,progressed,0,0,0
SYN101787,2025,5,73.3,36,36,0.81,0,0,off_campus,good,graduated,0,0,1
SYN101788,2021,1,76.0,60,45,0.75,1,0,home,good,progressed,0,0,0
SYN101788,2022,2,63.0,60,56,0.84,0,0,off_campus,good,progressed,0,0,0
SYN101788,2023,3,59.3,48,47,0.88,0,0,off_campus,good,progressed,0,0,0
SYN101788,2024,4,59.9,36,22,0.83,0,0,off_campus,good,graduated,0,0,0
SYN101789,2023,1,72.5,60,60,1.0,0,0,on_campus,good,progressed,0,0,0
SYN101789,2024,2,85.8,60,55,0.96,0,0,on_campus,good,progressed,0,0,0
SYN101789,2025,3,66.1,48,35,0.89,0,0,on_campus,good,graduated,0,0,0
SYN101790,2021,1,64.0,60,57,0.95,0,0,home,good,progressed,0,0,0
SYN101790,2022,2,73.9,60,45,0.85,0,0,home,good,progressed,0,0,0
SYN101790,2023,3,64.5,48,33,0.8,0,0,home,good,graduated,0,0,0
SYN101791,2021,1,86.7,60,57,0.95,0,0,off_campus,good,graduated,0,0,0
SYN101792,2023,1,60.6,60,35,0.58,1,0,off_campus,good,progressed,0,0,0
SYN101792,2024,2,41.9,60,22,0.47,1,0,off_campus,probation,repeated,1,0,0
SYN101792,2025,3,74.0,48,48,0.62,1,0,off_campus,good,progressed,0,0,0
SYN101792,2026,4,84.0,36,35,0.69,1,0,home,good,progressed,0,0,0
SYN101792,2027,5,59.3,36,23,0.68,1,0,home,good,progressed,0,0,0
SYN101792,2028,6,53.3,36,11,0.63,1,1,home,exclusion,repeated,1,0,0
SYN101793,2023,1,40.3,60,11,0.18,1,0,home,probation,repeated,1,0,0
SYN101793,2024,2,30.0,60,0,0.09,1,0,home,probation,dropped_out,1,1,0
SYN101794,2023,1,66.0,60,55,0.92,0,0,off_campus,good,progressed,0,0,0
SYN101794,2024,2,74.0,60,44,0.82,0,0,off_campus,good,progressed,0,0,0
SYN101794,2025,3,49.0,48,24,0.73,0,0,off_campus,good,progressed,0,0,0
SYN101794,2026,4,30.0,36,0,0.6,0,0,off_campus,probation,repeated,1,0,0
SYN101794,2027,5,49.2,36,12,0.56,0,0,off_campus,exclusion,dropped_out,1,1,0
SYN101795,2021,1,70.9,60,55,0.92,0,0,on_campus,good,progressed,0,0,0
SYN101795,2022,2,80.8,60,60,0.96,0,0,on_campus,good,progressed,0,0,0
SYN101795,2023,3,80.8,48,45,0.95,0,0,on_campus,good,progressed,0,0,0
SYN101795,2024,4,71.3,36,33,0.95,0,0,on_campus,good,graduated,0,0,0
SYN101796,2022,1,54.2,60,35,0.58,0,0,on_campus,good,progressed,0,0,0
SYN101796,2023,2,47.5,60,12,0.39,0,0,on_campus,probation,repeated,1,0,0
SYN101796,2024,3,67.8,48,34,0.48,0,0,on_campus,good,progressed,0,0,0
SYN101796,2025,4,85.9,36,33,0.56,0,0,on_campus,good,progressed,0,0,0
SYN101796,2026,5,30.0,36,0,0.47,0,0,on_campus,probation,repeated,1,0,0
SYN101796,2027,6,30.0,36,0,0.41,0,0,on_campus,exclusion,repeated,1,0,0
SYN101797,2023,1,70.4,60,44,0.73,1,1,home,good,progressed,0,0,0
SYN101797,2024,2,79.0,60,57,0.84,1,0,home,good,progressed,0,0,0
SYN101797,2025,3,47.2,48,22,0.73,1,0,home,good,progressed,0,0,0
SYN101797,2026,4,71.6,36,34,0.77,1,1,home,good,progressed,0,0,0
SYN101797,2027,5,56.1,36,22,0.75,1,0,home,good,progressed,0,0,0
SYN101798,2023,1,66.6,60,47,0.78,1,0,on_campus,good,progressed,0,0,0
SYN101798,2024,2,63.1,60,47,0.78,1,0,on_campus,good,progressed,0,0,0
SYN101798,2025,3,34.6,48,11,0.62,1,1,on_campus,probation,dropped_out,1,1,0
SYN101799,2021,1,50.3,60,23,0.38,0,0,off_campus,probation,dropped_out,1,1,0
SYN101800,2023,1,80.0,60,59,0.98,0,0,off_campus,good,progressed,0,0,0
SYN101800,2024,2,54.3,60,22,0.68,0,0,off_campus,probation,repeated,1,0,0
SYN101800,2025,3,39.5,48,12,0.55,0,0,on_campus,probation,dropped_out,1,1,0
SYN101801,2023,1,52.0,60,35,0.58,0,0,on_campus,good,progressed,0,0,0
SYN101801,2024,2,58.7,60,34,0.57,0,0,on_campus,good,dropped_out,0,1,0
SYN101802,2022,1,30.0,60,11,0.18,0,0,on_campus,probation,dropped_out,1,1,0
SYN101803,2022,1,83.7,60,57,0.95,0,0,on_campus,good,progressed,0,0,0
SYN101803,2023,2,78.3,60,58,0.96,0,0,on_campus,good,progressed,0,0,0
SYN101803,2024,3,67.4,48,33,0.88,0,0,on_campus,good,dropped_out,0,1,0
SYN101804,2023,1,46.6,60,33,0.55,1,1,on_campus,probation,dropped_out,1,1,0
SYN101805,2023,1,54.7,60,35,0.58,1,0,off_campus,probation,dropped_out,1,1,0
SYN101806,2022,1,55.5,60,48,0.8,0,0,off_campus,good,progressed,0,0,0
SYN101806,2023,2,38.0,60,0,0.4,0,0,off_campus,probation,dropped_out,1,1,0
SYN101807,2021,1,58.9,60,34,0.57,0,0,off_campus,good,progressed,0,0,0
SYN101807,2022,2,62.7,60,48,0.68,0,0,off_campus,good,progressed,0,0,0
SYN101807,2023,3,39.3,48,11,0.55,0,0,off_campus,exclusion,repeated,1,0,0
SYN101808,2021,1,33.9,60,12,0.2,0,0,home,probation,dropped_out,1,1,0
SYN101809,2021,1,60.6,60,44,0.73,1,1,on_campus,probation,dropped_out,1,1,0
SYN101810,2021,1,65.9,60,36,0.6,0,0,off_campus,good,progressed,0,0,0
SYN101810,2022,2,73.0,60,59,0.79,0,0,off_campus,good,progressed,0,0,0
SYN101810,2023,3,55.6,48,35,0.77,0,0,off_campus,good,progressed,0,0,0
SYN101810,2024,4,51.5,36,22,0.75,0,0,off_campus,good,progressed,0,0,0
SYN101810,2025,5,70.2,36,33,0.77,0,0,off_campus,good,progressed,0,0,0
SYN101810,2026,6,59.3,36,22,0.75,0,0,off_campus,good,progressed,0,0,0
SYN101811,2022,1,65.5,60,46,0.77,0,0,home,good,dropped_out,0,1,0
SYN101812,2023,1,50.2,60,11,0.18,1,0,off_campus,probation,dropped_out,1,1,0
SYN101813,2021,1,34.0,60,11,0.18,0,0,home,probation,repeated,1,0,0
SYN101813,2022,2,79.9,60,60,0.59,0,0,home,good,progressed,0,0,0
SYN101813,2023,3,53.6,48,24,0.57,0,0,home,good,progressed,0,0,0
SYN101813,2024,4,65.9,36,23,0.58,0,0,home,good,progressed,0,0,0
SYN101813,2025,5,51.2,36,22,0.58,0,0,home,good,progressed,0,0,0
SYN101813,2026,6,46.4,36,11,0.55,0,0,on_campus,exclusion,repeated,1,0,0
SYN101814,2022,1,64.8,60,57,0.95,0,0,home,good,progressed,0,0,0
SYN101814,2023,2,77.9,60,45,0.85,0,0,home,good,progressed,0,0,0
SYN101814,2024,3,75.7,48,46,0.88,0,0,home,good,dropped_out,0,1,0
SYN101815,2022,1,78.3,60,47,0.78,0,0,on_campus,good,progressed,0,0,0
SYN101815,2023,2,79.2,60,58,0.88,0,0,on_campus,good,progressed,0,0,0
SYN101815,2024,3,83.4,48,46,0.9,0,0,on_campus,good,graduated,0,0,0
SYN101816,2022,1,61.0,60,33,0.55,0,0,off_campus,good,progressed,0,0,0
SYN101816,2023,2,40.8,60,11,0.37,0,0,off_campus,probation,repeated,1,0,0
SYN101816,2024,3,66.5,48,35,0.47,0,0,off_campus,good,progressed,0,0,0
SYN101816,2025,4,69.0,36,36,0.56,0,0,off_campus,good,progressed,0,0,0
SYN101816,2026,5,79.1,36,35,0.62,0,0,off_campus,good,progressed,0,0,0
SYN101817,2021,1,49.6,60,22,0.37,1,0,on_campus,probation,repeated,1,0,0
SYN101817,2022,2,67.3,60,59,0.68,1,0,on_campus,good,progressed,0,0,0
SYN101817,2023,3,46.3,48,23,0.62,1,0,on_campus,good,progressed,0,0,0
SYN101817,2024,4,30.0,36,0,0.51,1,0,on_campus,probation,dropped_out,1,1,0
SYN101818,2021,1,57.3,60,24,0.4,0,0,on_campus,probation,repeated,1,0,0
SYN101818,2022,2,30.0,60,0,0.2,0,0,on_campus,probation,dropped_out,1,1,0
SYN101819,2023,1,78.0,60,55,0.92,1,0,on_campus,good,progressed,0,0,0
SYN101819,2024,2,78.3,60,59,0.95,1,0,on_campus,good,progressed,0,0,0
SYN101819,2025,3,58.6,48,22,0.81,1,0,on_campus,good,progressed,0,0,0
SYN101819,2026,4,45.2,36,11,0.72,1,0,on_campus,probation,repeated,1,0,0
SYN101819,2027,5,63.8,36,22,0.7,1,1,on_campus,good,progressed,0,0,0
SYN101819,2028,6,52.4,36,24,0.7,1,1,off_campus,good,progressed,0,0,0
SYN101820,2022,1,64.8,60,46,0.77,0,0,off_campus,good,progressed,0,0,0
SYN101820,2023,2,43.5,60,22,0.57,0,0,off_campus,probation,repeated,1,0,0
